Rule,Support,Confidence,Lift,Leverage
one -> first,0.2535358826610791,0.2535358826610791,1.0,0.7464641173389208
first -> thi,0.21110529072812992,0.21110529072812992,1.0,0.7888947092718701
first -> thi,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
first -> thi,0.22262964903090623,0.22262964903090623,1.0,0.7773703509690938
first -> thi,0.20953378732320588,0.20953378732320588,1.0,0.7904662126767941
one -> like,0.21215295966474593,0.21215295966474593,1.0,0.7878470403352541
like -> get,0.24882137244630698,0.24882137244630698,1.0,0.751178627553693
thi -> make,0.2179151388161341,0.2179151388161341,1.0,0.7820848611838659
new -> thi,0.22420115243583028,0.22420115243583028,1.0,0.7757988475641697
one -> get,0.21005762179151388,0.21005762179151388,1.0,0.7899423782084861
one -> thi,0.27029858564693554,0.27029858564693554,1.0,0.7297014143530645
one -> time,0.2105814562598219,0.2105814562598219,1.0,0.7894185437401782
onli -> get,0.21162912519643792,0.21162912519643792,1.0,0.788370874803562
thi -> get,0.24463069669984286,0.24463069669984286,1.0,0.7553693033001572
thi -> said,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
say -> thi,0.21005762179151388,0.21005762179151388,1.0,0.7899423782084861
thi -> get,0.21005762179151388,0.21005762179151388,1.0,0.7899423782084861
thi -> time,0.24305919329491882,0.24305919329491882,1.0,0.7569408067050811
would -> thi,0.23467784180199058,0.23467784180199058,1.0,0.7653221581980094
year -> thi,0.21215295966474593,0.21215295966474593,1.0,0.7878470403352541
one -> thi,0.20481927710843373,0.20481927710843373,1.0,0.7951807228915663
thi -> govern,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
one -> hillari,0.20429544264012572,0.20429544264012572,1.0,0.7957045573598742
hillari -> would,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
one -> thi,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
one -> like,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
thi -> like,0.2325825039287585,0.2325825039287585,1.0,0.7674174960712414
thi -> new,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
one -> peopl,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
one -> thi,0.25615505500261915,0.25615505500261915,1.0,0.7438449449973809
onli -> thi,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
peopl -> thi,0.23363017286537455,0.23363017286537455,1.0,0.7663698271346254
thi -> time,0.22577265584075432,0.22577265584075432,1.0,0.7742273441592457
would -> thi,0.22420115243583028,0.22420115243583028,1.0,0.7757988475641697
one -> make,0.22367731796752227,0.22367731796752227,1.0,0.7763226820324778
make -> like,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
thi -> make,0.2587742273441592,0.2587742273441592,1.0,0.7412257726558408
one -> mani,0.21320062860136196,0.21320062860136196,1.0,0.7867993713986381
mani -> thi,0.23415400733368255,0.23415400733368255,1.0,0.7658459926663175
one -> new,0.22996333158721843,0.22996333158721843,1.0,0.7700366684127815
new -> like,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
new -> thi,0.2729177579884756,0.2729177579884756,1.0,0.7270822420115244
new -> time,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
new -> would,0.2074384494499738,0.2074384494499738,1.0,0.7925615505500262
one -> onli,0.22577265584075432,0.22577265584075432,1.0,0.7742273441592457
one -> like,0.25301204819277107,0.25301204819277107,1.0,0.7469879518072289
one -> say,0.21215295966474593,0.21215295966474593,1.0,0.7878470403352541
one -> like,0.21896280775275012,0.21896280775275012,1.0,0.7810371922472499
one -> take,0.2069146149816658,0.2069146149816658,1.0,0.7930853850183341
one -> thi,0.3373493975903614,0.3373493975903614,1.0,0.6626506024096386
one -> time,0.2572027239392352,0.2572027239392352,1.0,0.7427972760607648
one -> use,0.2074384494499738,0.2074384494499738,1.0,0.7925615505500262
one -> would,0.2462022001047669,0.2462022001047669,1.0,0.7537977998952331
one -> like,0.2210581456259822,0.2210581456259822,1.0,0.7789418543740179
onli -> like,0.2572027239392352,0.2572027239392352,1.0,0.7427972760607648
would -> onli,0.20220010476689365,0.20220010476689365,1.0,0.7977998952331063
thi -> like,0.29177579884756416,0.29177579884756416,1.0,0.7082242011524358
time -> like,0.2105814562598219,0.2105814562598219,1.0,0.7894185437401782
would -> like,0.21739130434782608,0.21739130434782608,1.0,0.782608695652174
thi -> right,0.20220010476689365,0.20220010476689365,1.0,0.7977998952331063
thi -> said,0.24096385542168675,0.24096385542168675,1.0,0.7590361445783133
say -> thi,0.24986904138292299,0.24986904138292299,1.0,0.750130958617077
see -> thi,0.20639078051335777,0.20639078051335777,1.0,0.7936092194866422
thi -> like,0.25615505500261915,0.25615505500261915,1.0,0.7438449449973809
would -> like,0.20220010476689365,0.20220010476689365,1.0,0.7977998952331063
take -> thi,0.2357255107386066,0.2357255107386066,1.0,0.7642744892613934
thi -> time,0.29020429544264015,0.29020429544264015,1.0,0.7097957045573599
two -> thi,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
use -> thi,0.24148768988999475,0.24148768988999475,1.0,0.7585123101100053
want -> thi,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
thi -> way,0.22262964903090623,0.22262964903090623,1.0,0.7773703509690938
work -> thi,0.21529596647459404,0.21529596647459404,1.0,0.784704033525406
world -> thi,0.20953378732320588,0.20953378732320588,1.0,0.7904662126767941
would -> thi,0.29229963331587216,0.29229963331587216,1.0,0.7077003666841278
year -> thi,0.24986904138292299,0.24986904138292299,1.0,0.750130958617077
would -> time,0.21634363541121004,0.21634363541121004,1.0,0.78365636458879
one -> thi,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
one -> made,0.20220010476689365,0.20220010476689365,1.0,0.7977998952331063
mani -> thi,0.20953378732320588,0.20953378732320588,1.0,0.7904662126767941
one -> make,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
thi -> make,0.23624934520691462,0.23624934520691462,1.0,0.7637506547930853
one -> make,0.22577265584075432,0.22577265584075432,1.0,0.7742273441592457
one -> thi,0.29020429544264015,0.29020429544264015,1.0,0.7097957045573599
one -> make,0.2210581456259822,0.2210581456259822,1.0,0.7789418543740179
one -> would,0.21005762179151388,0.21005762179151388,1.0,0.7899423782084861
onli -> make,0.22629649030906235,0.22629649030906235,1.0,0.7737035096909377
thi -> make,0.2587742273441592,0.2587742273441592,1.0,0.7412257726558408
said -> thi,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
say -> thi,0.20953378732320588,0.20953378732320588,1.0,0.7904662126767941
thi -> make,0.22315348349921424,0.22315348349921424,1.0,0.7768465165007857
take -> thi,0.2105814562598219,0.2105814562598219,1.0,0.7894185437401782
thi -> make,0.250392875851231,0.250392875851231,1.0,0.749607124148769
use -> thi,0.2105814562598219,0.2105814562598219,1.0,0.7894185437401782
would -> thi,0.24986904138292299,0.24986904138292299,1.0,0.750130958617077
year -> thi,0.2215819800942902,0.2215819800942902,1.0,0.7784180199057098
mani -> thi,0.2210581456259822,0.2210581456259822,1.0,0.7789418543740179
one -> mani,0.22053431115767416,0.22053431115767416,1.0,0.7794656888423258
one -> mani,0.27606076479832375,0.27606076479832375,1.0,0.7239392352016762
one -> mani,0.2105814562598219,0.2105814562598219,1.0,0.7894185437401782
one -> mani,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
mani -> onli,0.21372446306967,0.21372446306967,1.0,0.78627553693033
mani -> thi,0.2462022001047669,0.2462022001047669,1.0,0.7537977998952331
mani -> thi,0.214772132006286,0.214772132006286,1.0,0.785227867993714
mani -> thi,0.23048716605552647,0.23048716605552647,1.0,0.7695128339444736
mani -> would,0.2283918281822944,0.2283918281822944,1.0,0.7716081718177056
year -> mani,0.21896280775275012,0.21896280775275012,1.0,0.7810371922472499
one -> thi,0.2278679937139864,0.2278679937139864,1.0,0.7721320062860136
would -> thi,0.20481927710843373,0.20481927710843373,1.0,0.7951807228915663
much -> thi,0.21634363541121004,0.21634363541121004,1.0,0.78365636458879
one -> nation,0.2252488213724463,0.2252488213724463,1.0,0.7747511786275537
nation -> thi,0.20220010476689365,0.20220010476689365,1.0,0.7977998952331063
nation -> thi,0.20481927710843373,0.20481927710843373,1.0,0.7951807228915663
nation -> thi,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
one -> need,0.21320062860136196,0.21320062860136196,1.0,0.7867993713986381
one -> onli,0.20481927710843373,0.20481927710843373,1.0,0.7951807228915663
one -> new,0.22682032477737035,0.22682032477737035,1.0,0.7731796752226296
one -> new,0.21529596647459404,0.21529596647459404,1.0,0.784704033525406
one -> thi,0.31691985332634887,0.31691985332634887,1.0,0.6830801466736511
one -> time,0.2357255107386066,0.2357255107386066,1.0,0.7642744892613934
one -> would,0.22629649030906235,0.22629649030906235,1.0,0.7737035096909377
one -> new,0.21162912519643792,0.21162912519643792,1.0,0.788370874803562
onli -> new,0.24777370350969094,0.24777370350969094,1.0,0.752226296490309
thi -> new,0.2734415924567837,0.2734415924567837,1.0,0.7265584075432163
would -> new,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
report -> thi,0.22001047668936616,0.22001047668936616,1.0,0.7799895233106339
thi -> said,0.24044002095337874,0.24044002095337874,1.0,0.7595599790466212
say -> thi,0.2325825039287585,0.2325825039287585,1.0,0.7674174960712414
thi -> new,0.26663174436877946,0.26663174436877946,1.0,0.7333682556312205
time -> new,0.2006286013619696,0.2006286013619696,1.0,0.7993713986380304
would -> new,0.2037716081718177,0.2037716081718177,1.0,0.7962283918281823
take -> thi,0.22367731796752227,0.22367731796752227,1.0,0.7763226820324778
thi -> time,0.2823467784180199,0.2823467784180199,1.0,0.7176532215819801
two -> thi,0.2079622839182818,0.2079622839182818,1.0,0.7920377160817182
use -> thi,0.22943949711891043,0.22943949711891043,1.0,0.7705605028810896
work -> thi,0.214248297537978,0.214248297537978,1.0,0.785751702462022
world -> thi,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
would -> thi,0.28077527501309585,0.28077527501309585,1.0,0.7192247249869042
year -> thi,0.25563122053431114,0.25563122053431114,1.0,0.7443687794656888
would -> time,0.20900995285489785,0.20900995285489785,1.0,0.7909900471451021
one -> onli,0.2179151388161341,0.2179151388161341,1.0,0.7820848611838659
one -> onli,0.2079622839182818,0.2079622839182818,1.0,0.7920377160817182
one -> onli,0.29439497118910424,0.29439497118910424,1.0,0.7056050288108957
one -> onli,0.22210581456259823,0.22210581456259823,1.0,0.7778941854374017
one -> would,0.22262964903090623,0.22262964903090623,1.0,0.7773703509690938
one -> onli,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
one -> said,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
one -> say,0.20953378732320588,0.20953378732320588,1.0,0.7904662126767941
one -> state,0.23153483499214247,0.23153483499214247,1.0,0.7684651650078576
one -> take,0.20429544264012572,0.20429544264012572,1.0,0.7957045573598742
one -> thi,0.3352540597171294,0.3352540597171294,1.0,0.6647459402828706
one -> time,0.24882137244630698,0.24882137244630698,1.0,0.751178627553693
one -> use,0.2037716081718177,0.2037716081718177,1.0,0.7962283918281823
one -> would,0.2393923520167627,0.2393923520167627,1.0,0.7606076479832373
one -> year,0.21896280775275012,0.21896280775275012,1.0,0.7810371922472499
one -> polit,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
one -> presid,0.21581980094290204,0.21581980094290204,1.0,0.784180199057098
one -> report,0.22943949711891043,0.22943949711891043,1.0,0.7705605028810896
one -> thi,0.23624934520691462,0.23624934520691462,1.0,0.7637506547930853
one -> thi,0.26977475117862754,0.26977475117862754,1.0,0.7302252488213725
one -> would,0.20481927710843373,0.20481927710843373,1.0,0.7951807228915663
one -> say,0.26715557883708746,0.26715557883708746,1.0,0.7328444211629126
one -> say,0.20429544264012572,0.20429544264012572,1.0,0.7957045573598742
one -> say,0.2074384494499738,0.2074384494499738,1.0,0.7925615505500262
one -> thi,0.2352016762702986,0.2352016762702986,1.0,0.7647983237297014
one -> thi,0.3033001571503405,0.3033001571503405,1.0,0.6966998428496596
one -> time,0.23048716605552647,0.23048716605552647,1.0,0.7695128339444736
one -> would,0.22996333158721843,0.22996333158721843,1.0,0.7700366684127815
one -> state,0.21215295966474593,0.21215295966474593,1.0,0.7878470403352541
one -> thi,0.21162912519643792,0.21162912519643792,1.0,0.788370874803562
one -> take,0.2708224201152436,0.2708224201152436,1.0,0.7291775798847564
one -> take,0.21686746987951808,0.21686746987951808,1.0,0.7831325301204819
one -> thi,0.21581980094290204,0.21581980094290204,1.0,0.784180199057098
one -> think,0.21110529072812992,0.21110529072812992,1.0,0.7888947092718701
one -> thi,0.3394447354635935,0.3394447354635935,1.0,0.6605552645364066
one -> trump,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
one -> two,0.23729701414353063,0.23729701414353063,1.0,0.7627029858564693
one -> use,0.2750130958617077,0.2750130958617077,1.0,0.7249869041382924
one -> veri,0.21162912519643792,0.21162912519643792,1.0,0.788370874803562
one -> want,0.2325825039287585,0.2325825039287585,1.0,0.7674174960712414
one -> thi,0.24934520691461498,0.24934520691461498,1.0,0.7506547930853851
one -> thi,0.21739130434782608,0.21739130434782608,1.0,0.782608695652174
one -> whi,0.2074384494499738,0.2074384494499738,1.0,0.7925615505500262
one -> work,0.24882137244630698,0.24882137244630698,1.0,0.751178627553693
one -> thi,0.24567836563645887,0.24567836563645887,1.0,0.7543216343635412
one -> would,0.31849135673127293,0.31849135673127293,1.0,0.6815086432687271
one -> thi,0.2886327920377161,0.2886327920377161,1.0,0.7113672079622839
one -> use,0.20639078051335777,0.20639078051335777,1.0,0.7936092194866422
one -> work,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
one -> would,0.24410686223153483,0.24410686223153483,1.0,0.7558931377684652
one -> time,0.22629649030906235,0.22629649030906235,1.0,0.7737035096909377
one -> would,0.214772132006286,0.214772132006286,1.0,0.785227867993714
onli -> thi,0.24724986904138294,0.24724986904138294,1.0,0.7527501309586171
onli -> said,0.2037716081718177,0.2037716081718177,1.0,0.7962283918281823
say -> onli,0.21581980094290204,0.21581980094290204,1.0,0.784180199057098
onli -> state,0.24934520691461498,0.24934520691461498,1.0,0.7506547930853851
would -> onli,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
take -> onli,0.21005762179151388,0.21005762179151388,1.0,0.7899423782084861
onli -> time,0.2598218962807753,0.2598218962807753,1.0,0.7401781037192248
use -> onli,0.21529596647459404,0.21529596647459404,1.0,0.784704033525406
work -> onli,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
would -> onli,0.26663174436877946,0.26663174436877946,1.0,0.7333682556312205
year -> onli,0.23624934520691462,0.23624934520691462,1.0,0.7637506547930853
would -> onli,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
report -> thi,0.2006286013619696,0.2006286013619696,1.0,0.7993713986380304
thi -> right,0.21843897328444212,0.21843897328444212,1.0,0.7815610267155579
thi -> said,0.24463069669984286,0.24463069669984286,1.0,0.7553693033001572
say -> thi,0.25196437925615506,0.25196437925615506,1.0,0.748035620743845
thi -> state,0.2708224201152436,0.2708224201152436,1.0,0.7291775798847564
would -> state,0.20848611838658984,0.20848611838658984,1.0,0.7915138816134102
take -> thi,0.23834468308014667,0.23834468308014667,1.0,0.7616553169198533
thi -> time,0.28129910948140385,0.28129910948140385,1.0,0.7187008905185961
two -> thi,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
use -> thi,0.23782084861183866,0.23782084861183866,1.0,0.7621791513881613
want -> thi,0.21162912519643792,0.21162912519643792,1.0,0.788370874803562
thi -> way,0.2215819800942902,0.2215819800942902,1.0,0.7784180199057098
work -> thi,0.21320062860136196,0.21320062860136196,1.0,0.7867993713986381
world -> thi,0.21215295966474593,0.21215295966474593,1.0,0.7878470403352541
would -> thi,0.2833944473546359,0.2833944473546359,1.0,0.7166055526453641
year -> thi,0.25458355159769513,0.25458355159769513,1.0,0.7454164484023049
would -> time,0.20848611838658984,0.20848611838658984,1.0,0.7915138816134102
presid -> thi,0.20900995285489785,0.20900995285489785,1.0,0.7909900471451021
presid -> would,0.21162912519643792,0.21162912519643792,1.0,0.788370874803562
report -> thi,0.2037716081718177,0.2037716081718177,1.0,0.7962283918281823
report -> thi,0.20639078051335777,0.20639078051335777,1.0,0.7936092194866422
report -> would,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
thi -> right,0.20220010476689365,0.20220010476689365,1.0,0.7977998952331063
would -> thi,0.20429544264012572,0.20429544264012572,1.0,0.7957045573598742
say -> thi,0.22629649030906235,0.22629649030906235,1.0,0.7737035096909377
thi -> said,0.2325825039287585,0.2325825039287585,1.0,0.7674174960712414
thi -> said,0.23677317967522263,0.23677317967522263,1.0,0.7632268203247774
use -> thi,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
would -> thi,0.25615505500261915,0.25615505500261915,1.0,0.7438449449973809
year -> thi,0.21843897328444212,0.21843897328444212,1.0,0.7815610267155579
say -> thi,0.22053431115767416,0.22053431115767416,1.0,0.7794656888423258
say -> thi,0.24044002095337874,0.24044002095337874,1.0,0.7595599790466212
use -> say,0.20953378732320588,0.20953378732320588,1.0,0.7904662126767941
say -> would,0.25563122053431114,0.25563122053431114,1.0,0.7443687794656888
year -> say,0.2179151388161341,0.2179151388161341,1.0,0.7820848611838659
thi -> time,0.2037716081718177,0.2037716081718177,1.0,0.7962283918281823
would -> thi,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
take -> thi,0.21110529072812992,0.21110529072812992,1.0,0.7888947092718701
thi -> time,0.27029858564693554,0.27029858564693554,1.0,0.7297014143530645
thi -> unit,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
use -> thi,0.22629649030906235,0.22629649030906235,1.0,0.7737035096909377
thi -> way,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
work -> thi,0.21162912519643792,0.21162912519643792,1.0,0.788370874803562
world -> thi,0.20220010476689365,0.20220010476689365,1.0,0.7977998952331063
would -> thi,0.27972760607647984,0.27972760607647984,1.0,0.7202723939235202
year -> thi,0.25615505500261915,0.25615505500261915,1.0,0.7438449449973809
would -> time,0.21320062860136196,0.21320062860136196,1.0,0.7867993713986381
take -> thi,0.24410686223153483,0.24410686223153483,1.0,0.7558931377684652
take -> would,0.22315348349921424,0.22315348349921424,1.0,0.7768465165007857
year -> take,0.21162912519643792,0.21162912519643792,1.0,0.788370874803562
two -> thi,0.21005762179151388,0.21005762179151388,1.0,0.7899423782084861
use -> thi,0.24148768988999475,0.24148768988999475,1.0,0.7585123101100053
want -> thi,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
thi -> way,0.22315348349921424,0.22315348349921424,1.0,0.7768465165007857
work -> thi,0.23363017286537455,0.23363017286537455,1.0,0.7663698271346254
world -> thi,0.2069146149816658,0.2069146149816658,1.0,0.7930853850183341
would -> thi,0.29072812991094815,0.29072812991094815,1.0,0.7092718700890519
year -> thi,0.26296490309062337,0.26296490309062337,1.0,0.7370350969093766
two -> would,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
use -> would,0.24044002095337874,0.24044002095337874,1.0,0.7595599790466212
use -> thi,0.214772132006286,0.214772132006286,1.0,0.785227867993714
want -> would,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
would -> thi,0.21372446306967,0.21372446306967,1.0,0.78627553693033
work -> would,0.21005762179151388,0.21005762179151388,1.0,0.7899423782084861
year -> work,0.2069146149816658,0.2069146149816658,1.0,0.7930853850183341
world -> would,0.21110529072812992,0.21110529072812992,1.0,0.7888947092718701
year -> would,0.2608695652173913,0.2608695652173913,1.0,0.7391304347826086
year -> would,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
one -> also,0.214248297537978,0.214248297537978,1.0,0.785751702462022
one -> also,0.2252488213724463,0.2252488213724463,1.0,0.7747511786275537
one -> also,0.21110529072812992,0.21110529072812992,1.0,0.7888947092718701
one -> also,0.20639078051335777,0.20639078051335777,1.0,0.7936092194866422
one -> also,0.2179151388161341,0.2179151388161341,1.0,0.7820848611838659
one -> also,0.20220010476689365,0.20220010476689365,1.0,0.7977998952331063
one -> also,0.22577265584075432,0.22577265584075432,1.0,0.7742273441592457
one -> also,0.21843897328444212,0.21843897328444212,1.0,0.7815610267155579
one -> ani,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
one -> ani,0.20220010476689365,0.20220010476689365,1.0,0.7977998952331063
one -> ani,0.2037716081718177,0.2037716081718177,1.0,0.7962283918281823
one -> becaus,0.2006286013619696,0.2006286013619696,1.0,0.7993713986380304
one -> becaus,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
one -> thi,0.23363017286537455,0.23363017286537455,1.0,0.7663698271346254
peopl -> thi,0.20639078051335777,0.20639078051335777,1.0,0.7936092194866422
thi -> time,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
would -> thi,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
one -> thi,0.20586694604504976,0.20586694604504976,1.0,0.7941330539549503
one -> mani,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
one -> thi,0.21686746987951808,0.21686746987951808,1.0,0.7831325301204819
one -> onli,0.214248297537978,0.214248297537978,1.0,0.785751702462022
one -> peopl,0.2325825039287585,0.2325825039287585,1.0,0.7674174960712414
one -> thi,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
one -> thi,0.2252488213724463,0.2252488213724463,1.0,0.7747511786275537
one -> would,0.2252488213724463,0.2252488213724463,1.0,0.7747511786275537
one -> year,0.2006286013619696,0.2006286013619696,1.0,0.7993713986380304
would -> thi,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
one -> like,0.20586694604504976,0.20586694604504976,1.0,0.7941330539549503
one -> thi,0.20586694604504976,0.20586694604504976,1.0,0.7941330539549503
one -> thi,0.20586694604504976,0.20586694604504976,1.0,0.7941330539549503
one -> peopl,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
one -> thi,0.2179151388161341,0.2179151388161341,1.0,0.7820848611838659
one -> mani,0.21005762179151388,0.21005762179151388,1.0,0.7899423782084861
one -> new,0.22420115243583028,0.22420115243583028,1.0,0.7757988475641697
one -> onli,0.22053431115767416,0.22053431115767416,1.0,0.7794656888423258
one -> thi,0.2462022001047669,0.2462022001047669,1.0,0.7537977998952331
one -> say,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
one -> thi,0.21372446306967,0.21372446306967,1.0,0.78627553693033
one -> thi,0.24829753797799894,0.24829753797799894,1.0,0.7517024620220011
one -> use,0.20167627029858565,0.20167627029858565,1.0,0.7983237297014143
one -> would,0.2388685175484547,0.2388685175484547,1.0,0.7611314824515453
one -> thi,0.21320062860136196,0.21320062860136196,1.0,0.7867993713986381
thi -> time,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
would -> thi,0.20953378732320588,0.20953378732320588,1.0,0.7904662126767941
would -> thi,0.2105814562598219,0.2105814562598219,1.0,0.7894185437401782
one -> thi,0.2210581456259822,0.2210581456259822,1.0,0.7789418543740179
one -> thi,0.214772132006286,0.214772132006286,1.0,0.785227867993714
one -> would,0.20586694604504976,0.20586694604504976,1.0,0.7941330539549503
one -> mani,0.21581980094290204,0.21581980094290204,1.0,0.784180199057098
one -> mani,0.20639078051335777,0.20639078051335777,1.0,0.7936092194866422
one -> onli,0.20115243583027764,0.20115243583027764,1.0,0.7988475641697224
one -> thi,0.22210581456259823,0.22210581456259823,1.0,0.7778941854374017
one -> thi,0.2079622839182818,0.2079622839182818,1.0,0.7920377160817182
one -> thi,0.22943949711891043,0.22943949711891043,1.0,0.7705605028810896
one -> would,0.21896280775275012,0.21896280775275012,1.0,0.7810371922472499
one -> thi,0.20429544264012572,0.20429544264012572,1.0,0.7957045573598742
would -> thi,0.20220010476689365,0.20220010476689365,1.0,0.7977998952331063
one -> onli,0.21372446306967,0.21372446306967,1.0,0.78627553693033
one -> onli,0.20429544264012572,0.20429544264012572,1.0,0.7957045573598742
one -> onli,0.21896280775275012,0.21896280775275012,1.0,0.7810371922472499
one -> would,0.21896280775275012,0.21896280775275012,1.0,0.7810371922472499
one -> say,0.20586694604504976,0.20586694604504976,1.0,0.7941330539549503
one -> thi,0.22472498690413828,0.22472498690413828,1.0,0.7752750130958617
one -> thi,0.24358302776322682,0.24358302776322682,1.0,0.7564169722367732
one -> would,0.23363017286537455,0.23363017286537455,1.0,0.7663698271346254
one -> year,0.21372446306967,0.21372446306967,1.0,0.78627553693033
one -> say,0.2006286013619696,0.2006286013619696,1.0,0.7993713986380304
one -> say,0.2006286013619696,0.2006286013619696,1.0,0.7993713986380304
one -> thi,0.22420115243583028,0.22420115243583028,1.0,0.7757988475641697
one -> would,0.22420115243583028,0.22420115243583028,1.0,0.7757988475641697
one -> thi,0.20534311157674176,0.20534311157674176,1.0,0.7946568884232582
one -> take,0.21162912519643792,0.21162912519643792,1.0,0.788370874803562
one -> use,0.20272393923520168,0.20272393923520168,1.0,0.7972760607647983
one -> would,0.23782084861183866,0.23782084861183866,1.0,0.7621791513881613
one -> thi,0.21843897328444212,0.21843897328444212,1.0,0.7815610267155579
one -> would,0.21005762179151388,0.21005762179151388,1.0,0.7899423782084861
would -> onli,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
would -> thi,0.2001047668936616,0.2001047668936616,1.0,0.7998952331063384
would -> thi,0.2032477737035097,0.2032477737035097,1.0,0.7967522262964903
would -> thi,0.20639078051335777,0.20639078051335777,1.0,0.7936092194866422
